สระบุรี,ชาย,วัยสูงอายุ (60 ปีขึ้นไป),31567,32745,34078,36334,37690,38969,40342,42149,44145,46160
สระบุรี,ชาย,จำแนกอายุไม่ได้,7879,7000,7123,7308,7410,7714,7812,7800,7955,7811
สระบุรี,หญิง,รวม,311912,313468,315841,317842,320175,322616,324106,325551,326896,327668
สระบุรี,หญิง,วัยเด็ก (0-14 ปี),57510,56561,55698,55036,54865,54442,54149,53540,52785,51798
สระบุรี,หญิง,วัยแรงงาน (15-59 ปี),208302,209939,211438,210889,211191,211747,211618,211367,210787,209919
สระบุรี,หญิง,วัยสูงอายุ (60 ปีขึ้นไป),40988,42712,44450,47616,49727,51678,53587,55839,58437,61084
สระบุรี,หญิง,จำแนกอายุไม่ได้,5112,4256,4255,4301,4392,4749,4752,4805,4887,4867
ชลบุรี,รวม,รวม,1316293,1338656,1364002,1390354,1421425,1455039,1483049,1509125,1535445,1558301
ชลบุรี,รวม,วัยเด็ก (0-14 ปี),269585,270592,271601,274011,277954,281213,284024,286293,287545,286901
ชลบุรี,รวม,วัยแรงงาน (15-59 ปี),893796,905544,924697,935847,952855,971794,988728,999759,1013174,1026015
ชลบุรี,รวม,วัยสูงอายุ (60 ปีขึ้นไป),128631,134774,142009,153361,161374,168605,175875,184912,194605,205021
ชลบุรี,รวม,จำแนกอายุไม่ได้,24281,27746,25695,27135,29242,33427,34422,38161,40121,40364
ชลบุรี,ชาย,รวม,646266,656537,668744,681399,696038,712875,726918,738943,751779,762141
ชลบุรี,ชาย,วัยเด็ก (0-14 ปี),138364,138989,139612,141092,143053,144720,146116,147321,148105,147533
ชลบุรี,ชาย,วัยแรงงาน (15-59 ปี),436448,439585,450773,456622,464894,474912,484183,488326,495247,501880
ชลบุรี,ชาย,วัยสูงอายุ (60 ปีขึ้นไป),56294,58778,61620,66139,69405,72411,75292,78942,82931,87193
ชลบุรี,ชาย,จำแนกอายุไม่ได้,15160,19185,16739,17546,18686,20832,21327,24354,25496,25535
ชลบุรี,หญิง,รวม,670027,682119,695258,708955,725387,742164,756131,770182,783666,796160
